Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (FBS),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FBS","Food Balances (2010-)","246","Finland","5301","Domestic supply quantity","S2762","Demersal Fish","2022","2022","1000 t","14.19","I","Imputed value",""
"FBS","Food Balances (2010-)","246","Finland","5521","Feed","S2762","Demersal Fish","2022","2022","1000 t","0","E","Estimated value",""
"FBS","Food Balances (2010-)","246","Finland","5527","Seed","S2762","Demersal Fish","2022","2022","1000 t","0","E","Estimated value",""
"FBS","Food Balances (2010-)","246","Finland","5154","Other uses (non-food)","S2762","Demersal Fish","2022","2022","1000 t","0","E","Estimated value",""
"FBS","Food Balances (2010-)","246","Finland","5170","Residuals","S2762","Demersal Fish","2022","2022","1000 t","0","E","Estimated value",""
"FBS","Food Balances (2010-)","246","Finland","5142","Food","S2762","Demersal Fish","2022","2022","1000 t","14.19","E","Estimated value",""
"FBS","Food Balances (2010-)","246","Finland","645","Food supply quantity (kg/capita/yr)","S2762","Demersal Fish","2022","2022","kg/cap","2.56","E","Estimated value",""
"FBS","Food Balances (2010-)","246","Finland","664","Food supply (kcal/capita/day)","S2762","Demersal Fish","2022","2022","kcal/cap/d","3.56","E","Estimated value",""
"FBS","Food Balances (2010-)","246","Finland","661","Food supply (kcal)","S2762","Demersal Fish","2022","2022","Kcal","7200.19","E","Estimated value",""
"FBS","Food Balances (2010-)","246","Finland","674","Protein supply quantity (g/capita/day)","S2762","Demersal Fish","2022","2022","g/cap/d","0.62","E","Estimated value",""
"FBS","Food Balances (2010-)","246","Finland","671","Protein supply quantity (t)","S2762","Demersal Fish","2022","2022","t","1257.04","E","Estimated value",""
"FBS","Food Balances (2010-)","246","Finland","684","Fat supply quantity (g/capita/day)","S2762","Demersal Fish","2022","2022","g/cap/d","0.11","E","Estimated value",""
"FBS","Food Balances (2010-)","246","Finland","681","Fat supply quantity (t)","S2762","Demersal Fish","2022","2022","t","228.97","E","Estimated value",""
"FBS","Food Balances (2010-)","246","Finland","5511","Production","S2763","Pelagic Fish","2022","2022","1000 t","129.2","E","Estimated value",""
"FBS","Food Balances (2010-)","246","Finland","5611","Import quantity","S2763","Pelagic Fish","2022","2022","1000 t","34.49","E","Estimated value",""
"FBS","Food Balances (2010-)","246","Finland","5072","Stock Variation","S2763","Pelagic Fish","2022","2022","1000 t","0","E","Estimated value",""
"FBS","Food Balances (2010-)","246","Finland","5911","Export quantity","S2763","Pelagic Fish","2022","2022","1000 t","64.31","E","Estimated value",""
"FBS","Food Balances (2010-)","246","Finland","5301","Domestic supply quantity","S2763","Pelagic Fish","2022","2022","1000 t","99.38","I","Imputed value",""
"FBS","Food Balances (2010-)","246","Finland","5521","Feed","S2763","Pelagic Fish","2022","2022","1000 t","46.29","E","Estimated value",""
"FBS","Food Balances (2010-)","246","Finland","5527","Seed","S2763","Pelagic Fish","2022","2022","1000 t","0","E","Estimated value",""
"FBS","Food Balances (2010-)","246","Finland","5154","Other uses (non-food)","S2763","Pelagic Fish","2022","2022","1000 t","0","E","Estimated value",""
"FBS","Food Balances (2010-)","246","Finland","5170","Residuals","S2763","Pelagic Fish","2022","2022","1000 t","0","E","Estimated value",""
"FBS","Food Balances (2010-)","246","Finland","5142","Food","S2763","Pelagic Fish","2022","2022","1000 t","53.09","E","Estimated value",""
"FBS","Food Balances (2010-)","246","Finland","645","Food supply quantity (kg/capita/yr)","S2763","Pelagic Fish","2022","2022","kg/cap","9.58","E","Estimated value",""
"FBS","Food Balances (2010-)","246","Finland","664","Food supply (kcal/capita/day)","S2763","Pelagic Fish","2022","2022","kcal/cap/d","22.51","E","Estimated value",""
"FBS","Food Balances (2010-)","246","Finland","661","Food supply (kcal)","S2763","Pelagic Fish","2022","2022","Kcal","45530.75","E","Estimated value",""
"FBS","Food Balances (2010-)","246","Finland","674","Protein supply quantity (g/capita/day)","S2763","Pelagic Fish","2022","2022","g/cap/d","2.89","E","Estimated value",""
"FBS","Food Balances (2010-)","246","Finland","671","Protein supply quantity (t)","S2763","Pelagic Fish","2022","2022","t","5836.77","E","Estimated value",""
"FBS","Food Balances (2010-)","246","Finland","684","Fat supply quantity (g/capita/day)","S2763","Pelagic Fish","2022","2022","g/cap/d","1.15","E","Estimated value",""
"FBS","Food Balances (2010-)","246","Finland","681","Fat supply quantity (t)","S2763","Pelagic Fish","2022","2022","t","2329.43","E","Estimated value",""
"FBS","Food Balances (2010-)","246","Finland","5511","Production","S2764","Marine Fish, Other","2022","2022","1000 t","0.76","E","Estimated value",""
"FBS","Food Balances (2010-)","246","Finland","5611","Import quantity","S2764","Marine Fish, Other","2022","2022","1000 t","6.39","E","Estimated value",""
"FBS","Food Balances (2010-)","246","Finland","5072","Stock Variation","S2764","Marine Fish, Other","2022","2022","1000 t","0","E","Estimated value",""
"FBS","Food Balances (2010-)","246","Finland","5911","Export quantity","S2764","Marine Fish, Other","2022","2022","1000 t","0.37","E","Estimated value",""
"FBS","Food Balances (2010-)","246","Finland","5301","Domestic supply quantity","S2764","Marine Fish, Other","2022","2022","1000 t","6.78","I","Imputed value",""
"FBS","Food Balances (2010-)","246","Finland","5521","Feed","S2764","Marine Fish, Other","2022","2022","1000 t","0","E","Estimated value",""
"FBS","Food Balances (2010-)","246","Finland","5527","Seed","S2764","Marine Fish, Other","2022","2022","1000 t","0","E","Estimated value",""
"FBS","Food Balances (2010-)","246","Finland","5154","Other uses (non-food)","S2764","Marine Fish, Other","2022","2022","1000 t","0","E","Estimated value",""
"FBS","Food Balances (2010-)","246","Finland","5170","Residuals","S2764","Marine Fish, Other","2022","2022","1000 t","0","E","Estimated value",""
"FBS","Food Balances (2010-)","246","Finland","5142","Food","S2764","Marine Fish, Other","2022","2022","1000 t","6.78","E","Estimated value",""
"FBS","Food Balances (2010-)","246","Finland","645","Food supply quantity (kg/capita/yr)","S2764","Marine Fish, Other","2022","2022","kg/cap","1.22","E","Estimated value",""
"FBS","Food Balances (2010-)","246","Finland","664","Food supply (kcal/capita/day)","S2764","Marine Fish, Other","2022","2022","kcal/cap/d","3.53","E","Estimated value",""
"FBS","Food Balances (2010-)","246","Finland","661","Food supply (kcal)","S2764","Marine Fish, Other","2022","2022","Kcal","7137.25","E","Estimated value",""
"FBS","Food Balances (2010-)","246","Finland","674","Protein supply quantity (g/capita/day)","S2764","Marine Fish, Other","2022","2022","g/cap/d","0.55","E","Estimated value",""
"FBS","Food Balances (2010-)","246","Finland","671","Protein supply quantity (t)","S2764","Marine Fish, Other","2022","2022","t","1113.14","E","Estimated value",""
"FBS","Food Balances (2010-)","246","Finland","684","Fat supply quantity (g/capita/day)","S2764","Marine Fish, Other","2022","2022","g/cap/d","0.14","E","Estimated value",""
"FBS","Food Balances (2010-)","246","Finland","681","Fat supply quantity (t)","S2764","Marine Fish, Other","2022","2022","t","273.5","E","Estimated value",""
"FBS","Food Balances (2010-)","246","Finland","5511","Production","S2769","Aquatic Animals, Others","2022","2022","1000 t","0","E","Estimated value",""
"FBS","Food Balances (2010-)","246","Finland","5611","Import quantity","S2769","Aquatic Animals, Others","2022","2022","1000 t","0.02","E","Estimated value",""
